starting log for model: Q:\00- PROJECTS\Flu Forecasts\flu\flu\models\gru_22-23.pth
Train loss: 1.9697714979279082 Val loss: 1.82523610986118 Time: 0.7990437999978894
Train loss: 1.8077689671540682 Val loss: 2.0000260151864495 Time: 0.7140870000002906
Train loss: 1.897913720086469 Val loss: 2.017684362421278 Time: 0.6435920999938389
Train loss: 1.8467309313860776 Val loss: 2.0882587821397465 Time: 0.625500699999975
Train loss: 1.9163145023650794 Val loss: 2.079466837907603 Time: 0.6550545000063721
Train loss: 1.927555172510712 Val loss: 2.0816094584515668 Time: 0.6120786999963457
Train loss: 1.7399042753561593 Val loss: 2.2479267829949094 Time: 0.6793006999942008
Train loss: 1.7719423324189867 Val loss: 2.098485020076623 Time: 0.6230846999969799
Train loss: 2.0256452779779224 Val loss: 2.1917128498025704 Time: 0.615355100002489
Train loss: 1.8563639106932204 Val loss: 2.136123477575893 Time: 0.650785799996811
Train loss: 1.7877335976742381 Val loss: 2.211763641316793 Time: 0.6484274999966146
Train loss: 1.6909774209421133 Val loss: 2.1646729463627707 Time: 0.6301555999962147
Train loss: 1.836781290964991 Val loss: 2.1536079192095485 Time: 0.6273198999988381
Train loss: 1.8915654591146236 Val loss: 2.2394283425383037 Time: 0.6432585999864386
Train loss: 1.7713009802786468 Val loss: 2.173505421033042 Time: 0.6241330999910133
Train loss: 1.8638574844203775 Val loss: 2.1668827599060023 Time: 0.6643186000001151
Train loss: 1.6551642584452957 Val loss: 2.313925853210094 Time: 0.6854941000055987
Train loss: 1.710063091169836 Val loss: 2.4642887871013954 Time: 0.6166254999989178
Train loss: 1.8607833365270674 Val loss: 2.14128797695696 Time: 0.628359400012414
Train loss: 1.7450293064278446 Val loss: 2.3780444742005784 Time: 0.6277680000057444
Train loss: 1.7521673032396425 Val loss: 2.2174097214301582 Time: 0.6286261000059312
Train loss: 1.6432457240700697 Val loss: 2.363358465343481 Time: 0.6238987999968231
Train loss: 1.7499075924117569 Val loss: 2.2003088645724347 Time: 0.6383370999974431
Train loss: 1.5734744546727306 Val loss: 2.2940155304609107 Time: 0.6335083000012673
Train loss: 1.6277816273470886 Val loss: 2.303650615587685 Time: 0.6556119000015315
Train loss: 1.6336330943721424 Val loss: 2.2811165770690423 Time: 0.6957975999976043
Train loss: 1.738281209219989 Val loss: 2.3038731957267373 Time: 0.6044852000050014
Train loss: 1.7422247835802829 Val loss: 2.3527708254405297 Time: 0.6999297000002116
Train loss: 1.6136161454069784 Val loss: 2.209935667196987 Time: 0.7597488000028534
Train loss: 1.6298130209229562 Val loss: 2.3417942785163177 Time: 0.7345669000060298
Train loss: 1.5666007182605233 Val loss: 2.177748043671272 Time: 0.6894612000032794
Train loss: 1.6753404733561799 Val loss: 2.4137160619720817 Time: 0.6825397000066005
Train loss: 1.5549330019216678 Val loss: 2.37575887364801 Time: 0.645865300000878
Train loss: 1.6155621354180467 Val loss: 2.3114542975090444 Time: 0.6757573999930173
Train loss: 1.4432527119201042 Val loss: 2.401540037142695 Time: 0.6721873999922536
Train loss: 1.5612108866018948 Val loss: 2.5589943670202047 Time: 0.6827629999897908
Train loss: 1.5595999039518649 Val loss: 2.4699099430581555 Time: 0.6730573999957414
Train loss: 1.5906209235307764 Val loss: 2.36792854371015 Time: 0.6636157000029925
Train loss: 1.573243813456402 Val loss: 2.3869356408977183 Time: 0.6988472000084585
Train loss: 1.50367651592817 Val loss: 2.3161811388254137 Time: 0.6510953000106383
Train loss: 1.434771358077711 Val loss: 2.3468248873541597 Time: 0.7036053000047104
Train loss: 1.5203958205220793 Val loss: 2.517740491311997 Time: 0.7415662000130396
Train loss: 1.4412055901806333 Val loss: 2.455544278374873 Time: 0.7269284000067273
Train loss: 1.4258093835260333 Val loss: 2.652565182885155 Time: 0.8592333999986295
Train loss: 1.4980545719388676 Val loss: 2.591874241246842 Time: 0.7548482999991393
Train loss: 1.4931314341011195 Val loss: 2.6948281941004097 Time: 0.6965883999946527
Train loss: 1.4900322930566698 Val loss: 2.5462636982556432 Time: 0.7436493000132032
Train loss: 1.4834998768889207 Val loss: 2.623134555760771 Time: 0.7463611999992281
Train loss: 1.4434046551301973 Val loss: 2.797397252637893 Time: 0.7273094000120182
Train loss: 1.4712594363170794 Val loss: 2.437844975909684 Time: 0.7659741999959806
Train loss: 1.3980678615234572 Val loss: 2.6313164988532662 Time: 0.6910520999954315
Train loss: 1.4976924417737756 Val loss: 2.5418080751551315 Time: 0.7285570000094594
Train loss: 1.3154905196401938 Val loss: 2.696198819670826 Time: 0.7262283000018215
Train loss: 1.3497030425363419 Val loss: 2.6759474901482463 Time: 0.752563400004874
Train loss: 1.3410071486137998 Val loss: 2.9793882281519473 Time: 0.7153675000008661
Train loss: 1.4022459683577395 Val loss: 2.8775929072871804 Time: 0.7010777999967104
Train loss: 1.4071324281223978 Val loss: 2.9276142939925194 Time: 0.7394783999916399
Train loss: 1.2211822316089194 Val loss: 2.7862118298653513 Time: 0.7295257000077982
Train loss: 1.1873988124412345 Val loss: 2.651950799394399 Time: 0.7139250000036554
Train loss: 1.4483644191719376 Val loss: 2.7091961284168065 Time: 0.7075926999968942
Train loss: 1.319931629069088 Val loss: 2.7934332243166864 Time: 0.7120814999943832
Train loss: 1.3430785275578847 Val loss: 2.786368270404637 Time: 0.7561162000056356
Train loss: 1.2329239294249819 Val loss: 2.8250702016521245 Time: 0.6860377999983029
Train loss: 1.3153449794446423 Val loss: 2.678893278934993 Time: 0.6816092999943066
Train loss: 1.2649021021767506 Val loss: 2.669269763166085 Time: 0.6875066000065999
Train loss: 1.3163177822599588 Val loss: 2.924155781045556 Time: 0.7025461000012001
Train loss: 1.2148111221575313 Val loss: 2.7355238071177155 Time: 0.719274500006577
Train loss: 1.0755382421569188 Val loss: 2.9305456168949604 Time: 0.6790640999970492
Train loss: 1.2674809432327803 Val loss: 2.7170089068822563 Time: 0.702303900005063
Train loss: 1.145776605222136 Val loss: 2.9023324670270085 Time: 0.6913897999911569
Train loss: 1.090054794617135 Val loss: 2.8963946350850165 Time: 0.6801540000014938
Train loss: 1.1439347911250575 Val loss: 2.679930252255872 Time: 0.6906642000103602
Train loss: 1.1281654850632843 Val loss: 3.1680323192849755 Time: 0.7134844000102021
Train loss: 1.3098788236991226 Val loss: 2.735821867827326 Time: 0.7002185000019381
Train loss: 1.159972539286312 Val loss: 3.0257882862351835 Time: 0.680496699991636
Train loss: 1.1520987045964988 Val loss: 2.8672789179254323 Time: 0.7095979000005173
Train loss: 1.1048101688819187 Val loss: 3.0020388928242028 Time: 0.7060343999910401
Shrinking learning rate to 1e-05
Train loss: 1.2027708577357368 Val loss: 2.776757448911667 Time: 0.729267799993977
Train loss: 1.0654030928660936 Val loss: 2.6717077487846836 Time: 0.6745204000035301
Train loss: 0.982027524374764 Val loss: 2.6284376139519736 Time: 0.6863488999952096
Train loss: 0.9658358970787795 Val loss: 2.613436345360242 Time: 0.6878776000085054
Train loss: 1.1638359407677221 Val loss: 2.6495332623599097 Time: 0.6498725999990711
Train loss: 0.973767271116504 Val loss: 2.6349242279538885 Time: 0.6419974999880651
Train loss: 1.0597719865939759 Val loss: 2.680959136225283 Time: 0.6731049000081839
Train loss: 1.0243210058852181 Val loss: 2.6626035545486957 Time: 0.7608963999955449
Train loss: 1.10327963542117 Val loss: 2.6292702036444098 Time: 0.6988635000016075
Train loss: 1.0269843291244913 Val loss: 2.6231949746143073 Time: 0.7795600999961607
Train loss: 1.052439576470456 Val loss: 2.625387675128877 Time: 0.8071495999902254
Train loss: 1.064235247464428 Val loss: 2.6238867811625823 Time: 0.6226728000037838
Train loss: 1.1433449715528308 Val loss: 2.6119088834384456 Time: 0.5922497999999905
Shrinking learning rate to 1.0000000000000002e-06
Train loss: 1.0434332257350514 Val loss: 2.606649289606139 Time: 0.6791287000087323
Train loss: 1.1512982986851077 Val loss: 2.606574044795707 Time: 0.6528199000022141
Train loss: 1.033745257739363 Val loss: 2.6018515983596444 Time: 0.6261460999958217
Train loss: 1.0815289138628517 Val loss: 2.598957076552324 Time: 0.6268983000045409
Train loss: 0.9743981978837191 Val loss: 2.5982599345734343 Time: 0.6137050999968778
Train loss: 0.9930101285921962 Val loss: 2.594219535938464 Time: 0.6007766999973683
Train loss: 0.9654165979635216 Val loss: 2.5920644716825336 Time: 0.7037748999864561
Train loss: 0.9443522709612876 Val loss: 2.5914376584114507 Time: 0.6880554999952437
Train loss: 1.0072389007814362 Val loss: 2.588796838768758 Time: 0.6356128999905195
Train loss: 0.965003632380502 Val loss: 2.5911714595276862 Time: 0.6427841999975499
Train loss: 0.9869127928720056 Val loss: 2.589099042932503 Time: 0.6659948000014992
Train loss: 1.0310594432272446 Val loss: 2.5884018037468195 Time: 0.6292986000044039
Train loss: 1.0358121291097688 Val loss: 2.5897327749989927 Time: 0.6237347999995109
Train loss: 1.0030328823031363 Val loss: 2.5837275916710496 Time: 0.6381409000023268
Train loss: 0.9396693103488855 Val loss: 2.5793491433141753 Time: 0.6341076999960933
Train loss: 1.1379414322226182 Val loss: 2.572756585199386 Time: 0.6354641999932937
Train loss: 1.0265224722762538 Val loss: 2.567163437488489 Time: 0.6440544999932172
Train loss: 1.0078471443056323 Val loss: 2.5682423055986874 Time: 0.6241870999947423
Train loss: 1.1106042204477302 Val loss: 2.5701386464061216 Time: 0.636565699998755
Train loss: 1.1890082948615557 Val loss: 2.566666232945863 Time: 0.6389018000045326
Train loss: 1.1109380783141665 Val loss: 2.56435047154082 Time: 0.6258235999994213
Train loss: 0.981983285946102 Val loss: 2.5639565292513 Time: 0.6493531000014627
Train loss: 1.1031367602392117 Val loss: 2.5613128570257686 Time: 0.6343162999983178
Train loss: 1.0418500392804442 Val loss: 2.562644807563629 Time: 0.6167064999899594
Shrinking learning rate to 1.0000000000000002e-07
Learning rate getting small
Complete
 Total time: 186.7622490999929
